_id,OBJECTID,ID,ADDRESSNUMBERTEXT,ADDRESSSTREET,FRONTINGSTREET,SIDE,FROMSTREET,DIRECTION,SITEID,WARD,BIA,ASSETTYPE,STATUS,SDE_STATE_ID,X,Y,LONGITUDE,LATITUDE,geometry
7638014,26841,BP-27516,3277,Yonge St,Yonge St,East,Brookdale Ave,East,,15.0,Yonge Lawrence Village,Ring,Existing,0,312585.196,4843338.608,-79.403362736,43.729961071999995,"{u'type': u'Point', u'coordinates': (-79.4033627414, 43.7299610783)}"
7638015,26842,BP-26764,260,Rhodes Ave,Rhodes Ave,West,Ln S Gerrard E Rhodes,South,,14.0,Gerrard India Bazaar,Ring,Existing,0,319298.122,4836921.462,-79.320208518,43.672098005,"{u'type': u'Point', u'coordinates': (-79.3202085223, 43.6720980047)}"
7638016,26843,BP-31955,382,Roncesvalles Ave,Roncesvalles Ave,West,Neepawa Ave,North,,4.0,Roncesvalles Village,Ring,Existing,0,308767.902,4834521.36,-79.450811505,43.650624668999995,"{u'type': u'Point', u'coordinates': (-79.450811505, 43.6506246686)}"
7638017,26844,BP-27597,222,College St,College St,North,Ross St,North,,11.0,,Ring,Existing,0,313086.19800000003,4835414.501,-79.397265678,43.658628563,"{u'type': u'Point', u'coordinates': (-79.3972656739, 43.6586285662)}"
7638018,26845,BP-27116,171,Dupont St,St George St,East,Dupont St,South,,11.0,Dupont by the Castle,Ring,Existing,0,312584.607,4837285.92,-79.403457522,43.675479231000004,"{u'type': u'Point', u'coordinates': (-79.4034575197, 43.6754792312)}"
7638019,26846,BP-23909,120,Bayview Ave,Bayview Ave,East,Mill St,North,,13.0,,Ring,Existing,0,316638.895,4834818.9860000005,-79.353231637,43.65322007,"{u'type': u'Point', u'coordinates': (-79.3532316377, 43.653220072)}"
7638020,26847,BP-26084,450,Broadview Ave,Broadview Ave,West,Riverdale Ave,North,,14.0,,Ring,Existing,0,316645.406,4836581.885,-79.353112236,43.669088375,"{u'type': u'Point', u'coordinates': (-79.3531122384, 43.6690883769)}"
7638021,26850,BP-25925,673,Gerrard St E,Gerrard St E,South,Boulton Ave,East,,14.0,,Ring,Existing,0,316965.906,4836254.681,-79.349145296,43.66613794,"{u'type': u'Point', u'coordinates': (-79.3491453002, 43.6661379386)}"
7638022,26851,BP-24404,1068-1070,Pape Ave,Pape Ave,West,Gamble Ave,North,,14.0,,Ring,Existing,0,316941.929,4838978.091,-79.349381306,43.690652517,"{u'type': u'Point', u'coordinates': (-79.3493813011, 43.6906525226)}"
7638023,26852,BP-20269,70,Jefferson Ave,Jefferson Ave,West,Liberty St,South,,10.0,Liberty Village,Ring,Existing,0,311129.33,4833106.063999999,-79.421554423,43.637868729,"{u'type': u'Point', u'coordinates': (-79.4215544269, 43.6378687319)}"
7638024,26853,BP-27425,373,Spadina Ave,Spadina Ave,East,Nassau St,East,,11.0,Chinatown,Ring,Existing,0,312946.575,4835106.12,-79.399001405,43.655854264,"{u'type': u'Point', u'coordinates': (-79.3990014043, 43.6558542677)}"
7638025,26854,BP-25284,2628,Danforth Ave,Danforth Ave,North,Barrington Ave,East,,19.0,Danforth Village,Ring,Existing,0,320902.187,4838757.134,-79.300261793,43.688588341999996,"{u'type': u'Point', u'coordinates': (-79.3002617886, 43.6885883469)}"
7638026,26855,BP-28497,3128,Dundas St W,Dundas St W,North,St John's Rd,West,,4.0,,Ring,Existing,0,306850.17,4836182.795,-79.474578552,43.665587581000004,"{u'type': u'Point', u'coordinates': (-79.47457855, 43.6655875809)}"
7638027,26857,BP-23633,1906-1930,Weston Rd,Weston Rd,South,John St,East,,5.0,Weston Village,Ring,Existing,0,303411.071,4840045.057,-79.517232224,43.700354526000005,"{u'type': u'Point', u'coordinates': (-79.5172322224, 43.7003545254)}"
7638028,26858,BP-25549,235,Ossington Ave,Dundas St W,South,Ossington Ave,East,,10.0,Little Portugal,Ring,Existing,0,311215.278,4834376.898,-79.420474103,43.649307235,"{u'type': u'Point', u'coordinates': (-79.420474102, 43.6493072346)}"
7638029,26859,BP-28918,698,King St W,King St W,North,Bathurst St,West,,10.0,,Ring,Existing,0,312604.897,4833774.047,-79.40325665399999,43.643867476000004,"{u'type': u'Point', u'coordinates': (-79.4032566587, 43.6438674774)}"
7638030,26860,BP-30919,2470A,Yonge St,Yonge St,West,Erskine Ave,North,,8.0,Uptown Yonge,Ring,Existing,0,312904.05199999997,4841264.0819999995,-79.399436044,43.711284365,"{u'type': u'Point', u'coordinates': (-79.3994360411, 43.7112843646)}"
7638031,26863,BP-31446,5195,Yonge St,Yonge St,East,Kingsdale Ave,North,,18.0,,Ring,Existing,0,311802.294,4847833.906,-79.413022273,43.77043192399999,"{u'type': u'Point', u'coordinates': (-79.413022278, 43.7704319268)}"
7638032,26864,BP-29229,518,Queen St W,Queen St W,North,Portland St,West,,10.0,Queen Street West,Ring,Existing,0,312734.02,4834204.252,-79.401649837,43.647738542,"{u'type': u'Point', u'coordinates': (-79.4016498366, 43.6477385398)}"
7638033,26865,BP-29318,2,Cooper St,Cooper St,West,Queens Quay E,North,,10.0,,Ring,Existing,0,315127.637,4833777.384,-79.371986769,43.643866773,"{u'type': u'Point', u'coordinates': (-79.3719867691, 43.6438667753)}"
7638034,26866,BP-29271,573,Queen St W,Queen St W,South,Ln E Portland S Queen,West,,10.0,Queen Street West,Ring,Existing,0,312780.12,4834201.215,-79.401078426,43.647710708999995,"{u'type': u'Point', u'coordinates': (-79.4010784264, 43.6477107096)}"
7638035,26868,BP-24357,1033,Pape Ave,Pape Ave,East,Gowan Ave,North,,14.0,Pape Village,Ring,Existing,0,317013.143,4838776.079,-79.348502484,43.688832989,"{u'type': u'Point', u'coordinates': (-79.3485024827, 43.6888329911)}"
7638036,26869,BP-31021,88,University Ave,University Ave,West,Wellington St W,North,,10.0,Financial District,Ring,Existing,0,314117.453,4834108.445,-79.384502478,43.646860105,"{u'type': u'Point', u'coordinates': (-79.3845024764, 43.6468601074)}"
7638037,26870,BP-29657,140,Merton St,Merton St,North,Pailton Cres,South,,12.0,,Ring,Existing,0,313533.899,4839694.015,-79.391645682,43.697144641,"{u'type': u'Point', u'coordinates': (-79.3916456803, 43.6971446397)}"
7638038,26871,BP-30343,28,St Andrew St,St Andrew St,North,Kensington Ave,East,,11.0,Kensington Market,Ring,Existing,0,312863.458,4834917.204,-79.400034678,43.654154678000005,"{u'type': u'Point', u'coordinates': (-79.4000346812, 43.6541546762)}"
7638039,26872,BP-24794,801,York Mills Rd,York Mills Rd,South,Scarsdale Rd,West,,16.0,,Ring,Existing,0,316189.304,4845917.7,-79.358570595,43.753129394,"{u'type': u'Point', u'coordinates': (-79.3585705999, 43.753129396)}"
7638040,26875,BP-28094,383,Sherbourne St,Sherbourne St,East,Carlton St,North,,13.0,,Ring,Existing,0,315019.80600000004,4836019.315,-79.373280933,43.664048627,"{u'type': u'Point', u'coordinates': (-79.3732809276, 43.664048633)}"
7638041,26876,BP-31476,5111,Yonge St,Yonge St,East,Hillcrest Ave,North,,18.0,,Ring,Existing,0,311846.713,4847598.903,-79.412473621,43.768316206,"{u'type': u'Point', u'coordinates': (-79.4124736207, 43.7683162053)}"
7638042,26877,BP-28173,107,Fourth St,Lake Shore Blvd W,South,Fourth St,East,,3.0,Lakeshore Village,Ring,Existing,0,304682.231,4829063.763,-79.50145875,43.601509226000005,"{u'type': u'Point', u'coordinates': (-79.501458747, 43.6015092297)}"
7638043,26878,BP-29819,191,Baldwin St,Baldwin St,South,Littlehayes Lane,East,,11.0,Kensington Market,Ring,Existing,0,312759.459,4834968.175,-79.401323242,43.654614603999995,"{u'type': u'Point', u'coordinates': (-79.4013232376, 43.6546146038)}"
7638044,26879,BP-27870,111,Crawford St,Queen St W,South,Crawford St,East,,10.0,West Queen West,Ring,Existing,0,311683.55600000004,4833895.408,-79.414675315,43.644968988,"{u'type': u'Point', u'coordinates': (-79.4146753149, 43.6449689858)}"
7638045,26880,BP-31871,475,King St E,King St E,South,Wilkins Ave,East,,13.0,,Ring,Existing,0,316032.589,4834915.522,-79.36074606,43.654098427,"{u'type': u'Point', u'coordinates': (-79.3607460638, 43.6540984275)}"
7638046,26881,BP-28279,239,Durie St,Bloor St W,North,Durie St,East,,4.0,Bloor West Village,Ring,Existing,0,306507.408,4834523.381,-79.478833935,43.650651483999994,"{u'type': u'Point', u'coordinates': (-79.478833936, 43.6506514834)}"
7638047,26882,BP-32556,1293,Queen St E,Queen St E,South,Hastings Ave,East,,14.0,Leslieville,Ring,Existing,0,318631.63899999997,4835972.862,-79.328497869,43.663572073000005,"{u'type': u'Point', u'coordinates': (-79.3284978657, 43.6635720785)}"
7638048,26915,BP-18528,2575,Danforth Ave,Danforth Ave,South,Main St,East,,19.0,Danforth Village,Ring,Existing,0,320898.44,4838736.588,-79.300308883,43.68840349,"{u'type': u'Point', u'coordinates': (-79.3003088812, 43.6884034885)}"
7638049,26932,BP-33331,74,Front St E,Front St E,North,Farquhars Lane,East,,13.0,St. Lawrence Market Neighbourhood,Ring,Existing,0,315055.25399999996,4834343.43,-79.372873227,43.648962948000005,"{u'type': u'Point', u'coordinates': (-79.3728732246, 43.648962952)}"
7638050,26935,BP-11175,61,Ontario St,,,Richmond St E,,,13.0,St. Lawrence Market Neighbourhood,Ring,Temporarily Removed,0,315575.43,4834845.325,-79.366414991,43.653473326000004,"{u'type': u'Point', u'coordinates': (-79.3664149927, 43.6534733245)}"
7638051,26937,BP-19025,525,Wilson Ave,Wilson Ave,South,Tippett Rd,East,,6.0,,Ring,Existing,0,309119.197,4843853.88,-79.44638186,43.734627434,"{u'type': u'Point', u'coordinates': (-79.4463818543, 43.7346274362)}"
7638052,26941,BP-36157,328,Wellington St W,Wellington St W,North,Clarence Sq,East,,10.0,Toronto Entertainment District,Ring,Existing,0,313471.894,4833860.176,-79.392508679,43.644633154,"{u'type': u'Point', u'coordinates': (-79.3925086838, 43.6446331554)}"
7638053,26942,BP-34828,221,Sorauren Ave,Sorauren Ave,East,Wright Ave,South,,4.0,,Ring,Existing,0,309362.976,4834048.7,-79.443438605,43.64636667,"{u'type': u'Point', u'coordinates': (-79.4434386063, 43.6463666736)}"
7638054,26943,BP-34859,2180,Yonge St,Yonge St,West,Soudan Ave,North,,12.0,,Ring,Existing,0,313016.459,4840547.839,-79.39805209800001,43.704836042,"{u'type': u'Point', u'coordinates': (-79.3980521016, 43.7048360424)}"
7638055,26944,BP-36417,192,Wallace Ave,Lansdowne Ave,East,Ln N Wallace E Lansdowne,South,,9.0,,Ring,Existing,0,309270.76,4835847.108,-79.444566806,43.662555334,"{u'type': u'Point', u'coordinates': (-79.4445668014, 43.6625553345)}"
7638056,26946,BP-44107,208,Queen St W,Queen St W,North,St Patrick St,West,,10.0,Queen Street West,Ring,Existing,0,313750.88800000004,4834498.841,-79.389039876,43.650378694,"{u'type': u'Point', u'coordinates': (-79.3890398749, 43.6503786979)}"
7638057,26947,BP-23765,700,Yonge St,St Mary St,South,Ln W Yonge S St Mary,East,,13.0,,Ring,Existing,0,313983.245,4836441.268999999,-79.386126413,43.667860298,"{u'type': u'Point', u'coordinates': (-79.3861264165, 43.6678603005)}"
7638058,26949,BP-36026,8,Park Rd,Park Rd,West,Asquith Ave,South,,11.0,Bloor Street,Ring,Existing,0,314112.201,4836835.5430000005,-79.384520548,43.671407681999995,"{u'type': u'Point', u'coordinates': (-79.3845205423, 43.6714076799)}"
7638059,26951,BP-30977,60,Harbour St,Bay St,West,Lake Shore Blvd W,South,,10.0,The Waterfront,Ring,Existing,0,314654.027,4833647.351,-79.377859622,43.642702723,"{u'type': u'Point', u'coordinates': (-79.3778596225, 43.6427027256)}"
7638060,26952,BP-35122,10,Yorkville Ave,Yonge St,West,Collier St,South,,11.0,Bloor-Yorkville,Ring,Existing,0,313863.25399999996,4836906.768999999,-79.387606499,43.672051882,"{u'type': u'Point', u'coordinates': (-79.387606501, 43.6720518843)}"
7638061,26953,BP-33198,32,Front St W,Front St W,North,Bay St,East,,13.0,Financial District,Ring,Existing,0,314588.55199999997,4834036.525,-79.378664126,43.646206681,"{u'type': u'Point', u'coordinates': (-79.3786641309, 43.6462066814)}"
7638062,26954,BP-28997,280,College St,College St,North,Ln W Spadina S College,North,,11.0,,Rack,Existing,0,312805.9,4835339.693,-79.400741983,43.657958259,"{u'type': u'Point', u'coordinates': (-79.4007419816, 43.6579582646)}"
7638063,26955,BP-29338,15,Cooper St,Cooper St,West,Queens Quay E,North,,10.0,,Ring,Existing,0,315146.042,4833780.806,-79.371758572,43.643897316,"{u'type': u'Point', u'coordinates': (-79.3717585703, 43.6438973222)}"
7638064,26956,BP-29693,50,Merton St,Merton St,North,Ln E Yonge N Merton,East,,12.0,,Ring,Existing,0,313288.156,4839625.175,-79.394695493,43.696527841000005,"{u'type': u'Point', u'coordinates': (-79.3946954913, 43.6965278414)}"
7638065,26958,BP-32853,507A,St Clair Ave W,St Clair Ave W,South,Bathurst St,West,,12.0,Wychwood Heights,Ring,Existing,0,311364.898,4838116.143999999,-79.418573881,43.68296410600001,"{u'type': u'Point', u'coordinates': (-79.4185738816, 43.6829641064)}"
7638066,26959,BP-32986,732,Spadina Ave,Spadina Ave,West,Washington Ave,West,,11.0,,Ring,Existing,0,312602.672,4836180.451,-79.403249465,43.665528363,"{u'type': u'Point', u'coordinates': (-79.4032494686, 43.6655283653)}"
7638067,26960,BP-40168,245,Queens Quay W,Queens Quay W,South,Robertson Cres,East,,10.0,The Waterfront,Ring,Existing,0,314066.941,4833235.191000001,-79.38514359,43.639000268000004,"{u'type': u'Point', u'coordinates': (-79.3851435892, 43.6390002691)}"
7638068,26961,BP-36325,133,Bloor St E,Church St,West,Bloor St E,South,,11.0,Bloor Street,Ring,Existing,0,314222.282,4836763.967,-79.38315668899999,43.670762013,"{u'type': u'Point', u'coordinates': (-79.3831566941, 43.670762015)}"
7638069,26962,BP-44387,77,Peter St,Peter St,East,King St W,North,,10.0,Toronto Entertainment District,Ring,Existing,0,313487.73,4834043.901000001,-79.392309439,43.646286741000004,"{u'type': u'Point', u'coordinates': (-79.3923094368, 43.6462867443)}"
7638070,26963,BP-26852,222,Niagara St,Niagara St,East,Stanley Ave,North,,10.0,,Ring,Existing,0,312201.911,4833741.192,-79.408252193,43.643575856999995,"{u'type': u'Point', u'coordinates': (-79.4082521986, 43.6435758558)}"
7638071,26964,BP-36684,113,Maitland St,Maitland St,South,Mutual St,West,,13.0,,Ring,Existing,0,314541.127,4836106.028,-79.37921466,43.664835587,"{u'type': u'Point', u'coordinates': (-79.3792146635, 43.6648355898)}"
7638072,26965,BP-40106,77,Peter St,Peter St,East,King St W,North,,10.0,Toronto Entertainment District,Ring,Existing,0,313486.804,4834046.745,-79.392320872,43.646312353999996,"{u'type': u'Point', u'coordinates': (-79.3923208694, 43.6463123549)}"
7638073,26966,BP-20640,917,Bay St,Bay St,East,Breadalbane St,North,,13.0,,Ring,Existing,0,313931.044,4835988.48,-79.386781374,43.663785241999996,"{u'type': u'Point', u'coordinates': (-79.3867813757, 43.6637852452)}"
7638074,26967,BP-26866,86,Walnut Ave,Walnut Ave,West,Ln S King W Niagara,South,,10.0,,Ring,Existing,0,312216.85,4833579.464,-79.408069247,43.64211993399999,"{u'type': u'Point', u'coordinates': (-79.4080692476, 43.6421199348)}"
7638075,26968,BP-26901,86,Walnut Ave,Walnut Ave,West,Ln S King W Niagara,South,,10.0,,Ring,Existing,0,312215.38,4833581.107,-79.40808745,43.64213474100001,"{u'type': u'Point', u'coordinates': (-79.4080874454, 43.6421347387)}"
7638076,27015,BP-11127,700,University Ave,,,College St,,,11.0,,,Existing,0,313632.589,4835491.553,-79.390490136,43.659315845,"{u'type': u'Point', u'coordinates': (-79.3904901348, 43.659315848)}"
7638077,27029,BP-18305,1130,Queen St E,Bertmount Ave,East,Queen St E,North,,14.0,Leslieville,Ring,Existing,0,318117.84,4835839.194,-79.334871866,43.662378271,"{u'type': u'Point', u'coordinates': (-79.334871866, 43.6623782726)}"
7638078,27035,BP-17676,807,Dundas St W,Dundas St W,South,Palmerston Ave,East,,10.0,Trinity-Bellwoods,Ring,Existing,0,312204.712,4834654.035,-79.40820497,43.651792648000004,"{u'type': u'Point', u'coordinates': (-79.4082049677, 43.6517926509)}"
7638079,27044,BP-44362,366,Adelaide St W,Adelaide St W,North,Charlotte St,West,,10.0,Toronto Entertainment District,Ring,Existing,0,313325.09,4834133.388,-79.394324055,43.647094131,"{u'type': u'Point', u'coordinates': (-79.3943240592, 43.6470941297)}"
7638080,27056,BP-23583,525,University Ave,University Ave,East,Elm St,South,,11.0,,Ring,Existing,0,313791.538,4835115.243,-79.388525696,43.655926646000005,"{u'type': u'Point', u'coordinates': (-79.3885256937, 43.6559266515)}"
7638081,27057,BP-25876,425,Bloor St W,Bloor St W,South,Robert St,East,,11.0,Bloor Annex,Ring,Existing,0,312466.057,4836274.656,-79.404942114,43.666377751000006,"{u'type': u'Point', u'coordinates': (-79.4049421086, 43.6663777562)}"
7638082,27058,BP-25899,467,Bloor St W,Bloor St W,South,Major St,West,,11.0,Bloor Annex,Ring,Existing,0,312323.868,4836233.308999999,-79.406705799,43.666007027,"{u'type': u'Point', u'coordinates': (-79.4067058038, 43.666007031)}"
7638083,27059,BP-43867,183,Gerrard St E,Gerrard St E,South,Pembroke St,East,,13.0,,Ring,Existing,0,315039.693,4835678.245,-79.373040808,43.660978275,"{u'type': u'Point', u'coordinates': (-79.3730408119, 43.6609782792)}"
7638084,27061,BP-36309,243,Bloor St E,Ted Rogers Way,West,Bloor St E,South,,11.0,,Ring,Existing,0,314438.715,4836798.154,-79.38047215899999,43.671066968000005,"{u'type': u'Point', u'coordinates': (-79.3804721588, 43.6710669679)}"
7638085,27062,BP-22257,274,Dundas St E,Dundas St E,North,Pembroke St,East,,13.0,,Ring,Existing,0,315132.49100000004,4835386.822,-79.371895817,43.658353799,"{u'type': u'Point', u'coordinates': (-79.3718958147, 43.6583538027)}"
7638086,27063,BP-24780,29,Kenilworth Ave,Kewbeach Ave,South,Kenilworth Ave,East,,19.0,,Ring,Existing,0,320894.256,4836312.558,-79.300433111,43.666584245,"{u'type': u'Point', u'coordinates': (-79.3004331083, 43.6665842459)}"
7638087,27064,BP-24838,793,Dupont St,Dupont St,South,Ln E Shaw S Dupont,West,,11.0,,Ring,Existing,0,310745.774,4836740.414,-79.426268189,43.670585938,"{u'type': u'Point', u'coordinates': (-79.4262681935, 43.6705859434)}"
7638088,27065,BP-44341,73,Simcoe St,Simcoe St,East,King St W,South,,10.0,Financial District,Ring,Existing,0,314013.157,4834112.067,-79.385795244,43.646894003999996,"{u'type': u'Point', u'coordinates': (-79.3857952471, 43.6468940092)}"
7638089,27066,BP-20129,436,Wellington St W,Wellington St W,North,Draper St,East,,10.0,,Ring,Existing,0,313118.122,4833746.661,-79.396895557,43.643615406,"{u'type': u'Point', u'coordinates': (-79.3968955582, 43.6436154056)}"
7638090,27067,BP-20543,504,Church St,Church St,West,Alexander St,North,,13.0,Church-Wellesley Village,Ring,Existing,0,314447.692,4836026.938999999,-79.380374622,43.664124901,"{u'type': u'Point', u'coordinates': (-79.3803746241, 43.6641249027)}"
7638091,27068,BP-25855,725,Spadina Ave,Bloor St W,South,Spadina Ave,East,,11.0,,Ring,Existing,0,312598.495,4836308.079,-79.403299421,43.666677227,"{u'type': u'Point', u'coordinates': (-79.4032994178, 43.66667723)}"
7638092,27069,BP-23245,110,Sudbury St,Lisgar St,East,Sudbury St,North,,9.0,,Ring,Existing,0,311024.71,4833515.879,-79.422846362,43.641558509,"{u'type': u'Point', u'coordinates': (-79.4228463635, 43.6415585108)}"
7638093,27071,BP-20869,325,Front St W,Blue Jays Way,East,Front St W,South,,10.0,Toronto Entertainment District,Ring,Existing,0,313596.469,4833676.48,-79.390967529,43.642978181000004,"{u'type': u'Point', u'coordinates': (-79.3909675241, 43.6429781801)}"
7638094,27072,BP-22477,201,Elizabeth St,Elizabeth St,East,La Plante Ave,West,,11.0,,Ring,Existing,0,313936.055,4835475.654,-79.386727923,43.659169067,"{u'type': u'Point', u'coordinates': (-79.3867279218, 43.6591690695)}"
7638095,27073,BP-21700,555,Richmond St W,Richmond St W,South,Ln E Bathurst N Richmond,West,,10.0,,Ring,Existing,0,312659.99199999997,4834080.017,-79.402569298,43.64662104399999,"{u'type': u'Point', u'coordinates': (-79.4025692944, 43.6466210425)}"
7638096,27074,BP-27291,115,Cumberland St,Cumberland St,South,Bellair St,West,,11.0,Bloor-Yorkville,Ring,Existing,0,313567.33,4836702.303,-79.391279571,43.670214967,"{u'type': u'Point', u'coordinates': (-79.391279573, 43.6702149712)}"
7638097,27075,BP-27166,250,Davenport Rd,Davenport Rd,North,Ln W Avenue S Davenport,North,,11.0,,Ring,Temporarily Removed,0,313015.752,4837178.933,-79.398112217,43.674511564,"{u'type': u'Point', u'coordinates': (-79.3981122196, 43.6745115674)}"
