id,street_address,latitude,longitude
BP-30201,300 Markham St,43.656058516,-79.409209246
BP-30238,577 College St,43.655265166999996,-79.413222893
BP-25251,22 Woodlawn Ave E,43.684232564,-79.391157722
BP-25253,1 Rowanwood Ave,43.678945116,-79.390227302
BP-25254,12 Shaftesbury Ave,43.682108466,-79.39118066399999
BP-25262,1055 Yonge St,43.678491242,-79.39005804199999
BP-25409,1110 Dundas St W,43.649542628999995,-79.419973289
BP-25410,319 Ossington Ave,43.651050166000005,-79.421168105
BP-25422,870 Dundas St W,43.651334712,-79.41109883899999
BP-25263,1099 Yonge St,43.680033546000004,-79.39069793
BP-25347,77 Grace St,43.652633706,-79.414591609
BP-25405,928 Dundas St W,43.650903556,-79.413224971
BP-25412,856 Dundas St W,43.65145551,-79.41049675800001
BP-25415,175 Bellwoods Ave,43.651013377,-79.41268322100001
BP-25420,876 Dundas St W,43.651269761,-79.411415662
BP-25436,772A Dundas St W,43.652050883,-79.407560285
BP-25465,1026 Dundas St W,43.650240146,-79.416528555
BP-25467,830A Dundas St W,43.651675472,-79.40939100199999
BP-27025,264 Beatrice St,43.658184168999995,-79.418946616
BP-27034,888 Dupont St,43.670186736000005,-79.428735433
BP-27066,264 Beatrice St,43.658277331,-79.418983385
BP-27090,277 St George St,43.673851172,-79.402711442
BP-27094,191 St George St,43.671538688000005,-79.401367255
BP-27097,262 Bloor St W,43.667831953000004,-79.400054347
BP-27099,170 St George St,43.667741013000004,-79.400007499
BP-27110,27 Prince Arthur Ave,43.66944054100001,-79.396725223
BP-27112,243 Davenport Rd,43.674473223,-79.39729699
BP-27131,287 Davenport Rd,43.674260931999996,-79.39933201699999
BP-27152,342 Davenport Rd,43.675118801000004,-79.40131092600001
BP-27153,39 Prince Arthur Ave,43.669303869,-79.397383877
BP-27158,148 Avenue Rd,43.674755823999995,-79.396827292
BP-27159,31 Prince Arthur Ave,43.669390631000006,-79.396962848
BP-27178,277 St George St,43.674031672,-79.402838322
BP-20041,1180 Bay St,43.669425751999995,-79.389467841
BP-20051,1100 Bay St,43.667607184,-79.38872212
BP-20052,44 Charles St W,43.668592148,-79.388893122
BP-20059,44 Charles St W,43.668801558,-79.388982883
BP-20067,55 Bloor St W,43.669096238,-79.389096642
BP-20068,55 Bloor St W,43.669122585,-79.389103977
BP-22632,88 Elm St,43.657278723000005,-79.385882504
BP-21797,57 Grenville St,43.661554492,-79.386356669
BP-21830,900 Bay St,43.663691271000005,-79.38699500199999
BP-21998,2 Baldwin St,43.656378283,-79.392389645
BP-22009,153 Mc Caul St,43.655624033,-79.39190559
BP-22018,19 Orde St,43.658040943,-79.391330122
BP-22089,522 University Ave,43.655748718999995,-79.38956986
BP-22104,522 University Ave,43.65571061399999,-79.389570753
BP-26402,208 Christie St,43.669306095,-79.42075126
BP-26426,653 Dupont St,43.671589225,-79.42121178
BP-26428,732 Bloor St W,43.663859136000006,-79.418455237
BP-26433,645 Dupont St,43.671648135,-79.420969359
BP-26448,11 Christie St,43.664364501,-79.418670697
BP-26449,566 Dupont St,43.672418936999996,-79.418048028
BP-26458,55 Belmont St,43.675023999,-79.39135679399999
BP-26629,3 Walmer Rd,43.666487135,-79.40539117899999
BP-26638,332 Bloor St W,43.666965133000005,-79.403840997
BP-26673,388 Dupont St,43.673986887,-79.41070625
BP-26689,169 Spadina Rd,43.673044418,-79.406253895
BP-26712,125 Kendal Ave,43.674248713000004,-79.40913634
BP-26723,25 Spadina Rd,43.668274876000005,-79.404377887
BP-26807,12 Hazelton Ave,43.67123627,-79.393287015
BP-26808,121 Yorkville Ave,43.670673651,-79.39322126100001
BP-26815,221 Davenport Rd,43.674832018000004,-79.395563288
BP-20613,956 Bay St,43.664496093000004,-79.387353817
BP-21013,19 Orde St,43.658168409,-79.391380722
BP-21023,176 Elm St,43.656242883999994,-79.39059926600001
BP-27202,170 Avenue Rd,43.675445002,-79.397200831
BP-27311,500 Dundas St W,43.653126529,-79.39793110800001
BP-27325,323 Spadina Ave,43.654241471999995,-79.398338405
BP-27393,261 College St,43.657914036,-79.399525823
BP-27399,393 Spadina Ave,43.656483256,-79.399256194
BP-27403,293-299 Spadina Ave,43.653246241000005,-79.397974365
BP-27048,264 Beatrice St,43.658269998,-79.418980244
BP-27105,354 Davenport Rd,43.675338715,-79.40167674199999
BP-27111,263-265 Davenport Rd,43.674271424,-79.398341184
BP-27118,314 Davenport Rd,43.674691008,-79.40068522199999
BP-27120,243 Davenport Rd,43.674490158000005,-79.397234857
BP-27129,330 Davenport Rd,43.675103248,-79.40130911
BP-27135,36A Prince Arthur Ave,43.669406016,-79.397358825
BP-27136,37 Prince Arthur Ave,43.669291533,-79.397378246
BP-27148,40 Bedford Rd,43.670203278,-79.398634318
BP-27149,330 Davenport Rd,43.6748458,-79.400937278
BP-27165,318 St George St,43.674990179,-79.403451383
BP-27172,141 St George St,43.668760709,-79.39987532800001
BP-27173,217 St George St,43.671941923,-79.401538891
BP-27187,17 Prince Arthur Ave,43.669597623,-79.395967428
BP-23824,29 Yorkville Ave,43.671573766,-79.38892621
BP-25778,1075 Bathurst St,43.672590013999994,-79.414037885
BP-25805,1052 Bathurst St,43.671867847,-79.413952267
BP-25819,936 Bathurst St,43.669161153000005,-79.412892199
BP-25820,507 Bloor St W,43.665675877,-79.408302113
BP-25867,527 Bloor St W,43.665444988000004,-79.40940209
BP-25886,565 Bloor St W,43.66512947100001,-79.410909816
BP-25894,966 Bathurst St,43.669408748,-79.41298434
BP-25901,725 Spadina Ave,43.666690333000005,-79.403246901
BP-25908,800 Bathurst St,43.665667461999995,-79.411516768
BP-24468,710 Bloor St W,43.663756792,-79.417822508
BP-24476,654 Manning Ave,43.663925201000005,-79.416427919
BP-24477,715 Bloor St W,43.663597458999995,-79.41790278399999
BP-24490,648A Bloor St W,43.664318187,-79.415249385
BP-24491,728 Bloor St W,43.663699947,-79.418064817
BP-24494,612 Markham St,43.664769035,-79.41256061
BP-24497,631B Bloor St W,43.664344226000004,-79.41449509600001
BP-24502,632 Bloor St W,43.66447723899999,-79.414530203
BP-24513,701A Bloor St W,43.663687462,-79.417517315
BP-27449,239 College St,43.658119518,-79.39848067
BP-27452,197 College St,43.658773747,-79.395078858
BP-27576,340 Spadina Ave,43.654056011,-79.398681487
BP-27601,464 Spadina Ave,43.657672788,-79.400133591
BP-27609,250 College St,43.658271331,-79.398559694
BP-27615,184-200 College St,43.658980652,-79.394911601
BP-27618,252 College St,43.658149515,-79.399281719
BP-27619,222 College St,43.658578324,-79.397246979
BP-27660,418 Spadina Ave,43.656334832,-79.399575926
BP-27679,222 College St,43.65852671,-79.397263388
BP-27721,626 College St,43.655026336999995,-79.4151202
BP-27784,706 College St,43.655291807,-79.417691606
BP-27787,644 College St,43.655113595,-79.415812285
BP-27801,722 College St,43.655171638,-79.419379284
BP-27832,706 College St,43.655265363000005,-79.41739956100001
BP-26378,208 Christie St,43.66928826,-79.420787377
BP-26394,255 Christie St,43.670299636,-79.420952846
BP-26401,732 Bloor St W,43.663762653,-79.418417651
BP-26412,475 Dupont St,43.672904576,-79.415112558
BP-26437,732 Bloor St W,43.663927553,-79.41848255
BP-26457,142 Davenport Rd,43.675339677,-79.393491924
BP-26469,110 Davenport Rd,43.674084613999995,-79.391598895
BP-26620,332 Bloor St W,43.667003843,-79.403850781
BP-26654,183 Lowther Ave,43.668052143999994,-79.407956867
BP-26658,360 Dupont St,43.674131518,-79.410022725
BP-26685,3 Walmer Rd,43.666546607,-79.405456673
BP-26693,38 Walmer Rd,43.668390587,-79.406801868
BP-26701,370 Dupont St,43.67404384100001,-79.41043876
BP-26818,165 Avenue Rd,43.674676358,-79.396218687
BP-26831,195 Davenport Rd,43.67505027,-79.39446470899999
BP-30111,554 Roxton Rd,43.662157575,-79.424513411
BP-30168,826 College St,43.654529646,-79.422325738
BP-30188,826 Bloor St W,43.662625671,-79.423218193
BP-30193,409 Roxton Rd,43.658761823999995,-79.42290578
BP-30211,826 College St,43.654536492,-79.422294575
BP-30253,857 Bloor St W,43.662222875,-79.42422956600001
BP-30262,857 Bloor St W,43.662270353000004,-79.424001511
BP-30271,673 College St,43.655096595,-79.417060695
BP-30296,737 Ossington Ave,43.662211408999994,-79.425648736
BP-30317,469 College St,43.656159386000006,-79.408704664
BP-31719,68 College St,43.660825167,-79.386290245
BP-28712,10 Surrey Pl,43.661111941,-79.387853312
BP-28715,112 College St,43.660244703000004,-79.38929781
BP-28982,394 Dundas St W,43.653783972,-79.394285502
BP-29005,1 Brunswick Ave,43.65736621,-79.40376532
BP-24850,1071 Shaw St,43.670570508999994,-79.426345309
BP-24978,248 Bloor St W,43.667967583999996,-79.39805772300001
BP-24984,124 Devonshire Pl,43.66765858,-79.39874474300001
BP-25013,248 Bloor St W,43.667912448,-79.398322741
BP-25034,398 Bloor St W,43.666013326999995,-79.407297589
BP-25084,336 Bloor St W,43.666624175,-79.404386611
BP-30376,2 Bellevue Ave,43.653176096,-79.40285411
BP-30390,20 St Andrew St,43.654202819,-79.399764461
BP-30394,532 Palmerston Blvd,43.66379793,-79.413400942
BP-30401,369 Montrose Ave,43.659625385,-79.41939996800001
BP-30406,532 Palmerston Blvd,43.663861353,-79.413428425
BP-30421,587 Markham St,43.663827594,-79.411935684
BP-30119,812 Bloor St W,43.662692563,-79.422688676
BP-30126,792 College St,43.654759129,-79.421243741
BP-30129,709 College St,43.655140399,-79.418167453
BP-30164,804 Bloor St W,43.66272488600001,-79.422557598
BP-30175,695 College St,43.655141394,-79.417422757
BP-30181,708 Crawford St,43.662657335,-79.422245931
BP-30191,507 College St,43.655783291000006,-79.410565374
BP-30216,797 College St,43.654728436999996,-79.420753547
BP-30233,874 Bloor St W,43.662189481000006,-79.424971724
BP-30235,695 College St,43.655138963,-79.41739127
BP-30237,713 College St,43.655141447,-79.418302808000007
BP-30299,826 Bloor St W,43.662647795,-79.422896895
BP-30320,673 College St,43.655103255,-79.417116206
BP-30395,581 Markham St,43.663657218000004,-79.411795677
BP-30402,344 Harbord St,43.659535191,-79.419823272
BP-30404,569 Crawford St,43.659371418,-79.420596861
BP-30405,297 Harbord St,43.660270743000005,-79.415568154
BP-30413,588 Markham St,43.663778841,-79.412053885
BP-30437,598 Markham St,43.663986105,-79.412142152
BP-30448,602 Markham St,43.664119513,-79.4121928
BP-30449,538 Manning Ave,43.660571851,-79.414867155
BP-29752,1299 Yonge St,43.684564876,-79.392543428
BP-29779,111 Queen's Park,43.667994673,-79.393703595
BP-29791,78 Queen's Park,43.666209896999995,-79.39358484
BP-29794,23 Queen's Park Cres E,43.663003447,-79.390276604
BP-29802,39 Queen's Park Cres E,43.664258827,-79.390803756
BP-29866,532 Dundas St W,43.652791725,-79.398972985
BP-29872,90 Oxford St,43.655749266,-79.404699579
BP-29910,86 Nassau St,43.655055593,-79.403382191
BP-29941,88 Nassau St,43.655069839,-79.40333132399999
BP-25089,522 Bloor St W,43.665277569,-79.41081954100001
BP-25099,264 Bloor St W,43.667534303000004,-79.400142597
BP-25256,1177 Yonge St,43.682535517,-79.39171534399999
BP-25264,1219 Yonge St,43.683239949,-79.392036723
BP-25267,1134 Yonge St,43.679751688,-79.390790517
BP-25038,366 Bloor St W,43.666299027,-79.405935027
BP-25053,468 Bloor St W,43.665598281,-79.409295329
BP-25060,440 Bloor St W,43.665757548,-79.408514248
BP-25072,468 Huron St,43.667122068000005,-79.40211012
BP-25081,348 Bloor St W,43.666594202,-79.404529986
BP-25087,360A Bloor St W,43.666486948999996,-79.405033313
BP-25093,264 Bloor St W,43.667507316000005,-79.400263274
BP-25121,334 Bloor St W,43.666679142,-79.404113854
BP-25123,526 Bloor St W,43.665257097,-79.410913039
BP-25142,468 Huron St,43.667116136000004,-79.402136376
BP-25235,22 Woodlawn Ave E,43.684237808999995,-79.39113466100001
BP-25249,1 Rowanwood Ave,43.678973045,-79.39023780000001
BP-25250,22 Woodlawn Ave E,43.684235343999994,-79.39114607100001
BP-31709,101 College St,43.660214305,-79.388274923
BP-31727,3 Scollard St,43.672582185,-79.388069363
BP-31730,101 College St,43.660204737,-79.388328139
BP-30102,795 Bloor St W,43.662867401999996,-79.42125985
BP-30112,565 College St,43.655365048,-79.41277239
BP-25404,772A Dundas St W,43.652035563000005,-79.407633476
BP-25429,752 Dundas St W,43.652265896,-79.406505076
BP-25438,1132 Dundas St W,43.649491895,-79.420246794
BP-25442,830A Dundas St W,43.651668322,-79.409443129
BP-25566,1140 Dundas St W,43.649503083999996,-79.420710792
BP-25591,210 Bellwoods Ave,43.652281122,-79.41341375
BP-25618,826 Dundas St W,43.651698585,-79.409285448
BP-25619,926 Dundas St W,43.650908689,-79.413204487
BP-25635,872 Dundas St W,43.651306469,-79.411226085
BP-25683,802A Dundas St W,43.651813785,-79.408715387
BP-25358,256 Crawford St,43.65005506399999,-79.417425607
BP-25368,912 Dundas St W,43.651051329,-79.41250039399999
BP-25376,912 Dundas St W,43.651058961000004,-79.412450247
BP-25441,210 Bellwoods Ave,43.65218289,-79.413374536
BP-25474,890 Dundas St W,43.651180923999995,-79.411843174
BP-25479,786 Dundas St W,43.651992468,-79.407874822
BP-25548,256 Crawford St,43.650047658000005,-79.417463633
BP-25559,1140 Dundas St W,43.649541917,-79.420734684
BP-28713,112 College St,43.660231228,-79.38936169
BP-28733,71 Grenville St,43.661316727,-79.386961101
BP-28736,112 College St,43.66021963,-79.389252653
BP-28742,71 Grenville St,43.661292111,-79.38707528100001
BP-30948,3 Scollard St,43.672577931999996,-79.388090455
BP-31286,805 Bloor St W,43.66280802399999,-79.421484647
BP-31300,538 Manning Ave,43.660546255,-79.41497253899999
BP-31327,250 Dundas St W,43.654571521,-79.390052471
BP-31394,16 Orde St,43.658349658999995,-79.391776723
BP-27092,75 Prince Arthur Ave,43.668738035,-79.399988489
BP-27140,148 Avenue Rd,43.674745752,-79.396877345
BP-27157,354 Davenport Rd,43.67537513600001,-79.401714129
BP-23823,8 Park Rd,43.671524418000004,-79.384567777
BP-25631,210 Bellwoods Ave,43.652341844,-79.41343498100001
BP-31358,250 Dundas St W,43.654711502,-79.389364324
BP-31396,250 Dundas St W,43.65469941600001,-79.389422063
BP-28981,150 Beverley St,43.654435547,-79.394184195
BP-28990,441 Bathurst St,43.655023811999996,-79.407015141
BP-29003,43 Baldwin St,43.655899125,-79.39378278
BP-29023,284 College St,43.657857596999996,-79.401221064
BP-29096,401 College St,43.656682421000006,-79.406059014
BP-29148,404 College St,43.656865527,-79.406203689
BP-29159,177 Beverley St,43.655787606000004,-79.394303451
BP-29164,378 College St,43.657170142,-79.405186902
BP-29177,429 College St,43.656382751,-79.40740191100001
BP-29180,392 College St,43.65698825,-79.405587892
BP-29020,365 College St,43.657054672,-79.40420597399999
BP-29026,8A Brunswick Ave,43.657257189,-79.404231979
BP-29080,384 College St,43.657033441,-79.405378396
BP-29091,12 Lippincott St,43.653908693999995,-79.40656130100001
BP-29105,378 College St,43.65713501,-79.405139914
BP-29120,399 Bathurst St,43.653323678999996,-79.4063225
BP-29127,268 College St,43.65802661,-79.400462209
BP-29136,434 College St,43.656670331,-79.40739849100001
BP-29139,148 Nassau St,43.653863426,-79.406543393
BP-29150,378 College St,43.657128429,-79.40516105100001
BP-29153,280 College St,43.657915126999995,-79.400970025
BP-29165,412 College St,43.656829818,-79.406613782
BP-29166,292 College St,43.657833275,-79.401326072
BP-25794,1098 Bathurst St,43.673011425,-79.414402618
BP-25807,1092 Bathurst St,43.67273053,-79.414297942
BP-25833,880 Bathurst St,43.667277503,-79.412153485
BP-25870,1069 Bathurst St,43.672439358000005,-79.413970648
BP-25922,800 Bathurst St,43.665512616,-79.411456295
BP-30118,826 Bloor St W,43.662641435,-79.422924139
BP-30139,807 College St,43.654491412,-79.421889177
BP-30143,805 College St,43.65454822,-79.42161797600001
BP-30169,815 College St,43.654471981,-79.421976305
BP-30173,889 Bloor St W,43.661974167,-79.425367395
BP-30174,469 College St,43.656165913,-79.40867102600001
BP-30184,409 Roxton Rd,43.658772915,-79.422850127
BP-30198,747 College St,43.654912465,-79.419868964
BP-30206,409 Roxton Rd,43.658767165,-79.422880792
BP-30221,739 Ossington Ave,43.662242353,-79.425664085
BP-30245,825 Bloor St W,43.662554061,-79.422706976
BP-30246,856 Bloor St W,43.662356533,-79.424213986
BP-30251,819 Bloor St W,43.662630038,-79.422373905
BP-30254,825 College St,43.654445158,-79.422094182
BP-30274,409 Roxton Rd,43.658779078,-79.422821731
BP-30278,805 College St,43.654553618,-79.421587568
BP-30302,856 Bloor St W,43.66234282600001,-79.424275553
BP-30306,467 College St,43.656189066,-79.408573385
BP-30329,847 Bloor St W,43.662330458,-79.423720328
BP-24456,364 Clinton St,43.66384003,-79.417429563
BP-24458,682A Bloor St W,43.66397872100001,-79.416791085
BP-24469,631 Bloor St W,43.664375914,-79.414361191
BP-24492,580 Bloor St W,43.664960635,-79.412291533
BP-24508,576 Bloor St W,43.665042268,-79.41194858600001
BP-24511,364 Clinton St,43.663860406000005,-79.417341392
BP-24685,321 Bloor St W,43.667326305,-79.3996357
BP-31226,609-615 Manning Ave,43.66124477899999,-79.414878946
BP-31238,672 Dupont St,43.671564575,-79.422265843
BP-31250,14 Clinton St,43.654096579,-79.413655131
BP-29714,1255 Yonge St,43.684224302,-79.392408703
BP-31188,54 Kensington Ave,43.654060163000004,-79.400499536
BP-31190,54 Kensington Ave,43.654169694,-79.400517502
BP-31191,56B Kensington Ave,43.654193522,-79.400530583
BP-31194,75 Kensington Ave,43.654544303,-79.400575137
BP-31229,6 Gore St,43.654626613999994,-79.41425909600001
BP-31232,705 College St,43.655143096,-79.418088175
BP-31246,815 College St,43.65446088,-79.422026432
BP-31274,799 Bloor St W,43.662816343,-79.421461673
BP-24977,321 Bloor St W,43.667512198999994,-79.399409393
BP-24990,124 Devonshire Pl,43.667641375,-79.39881530699999
BP-24997,248 Bloor St W,43.667985372,-79.397974033
BP-29781,39 Queen's Park Cres E,43.664251657,-79.39077670399999
BP-29784,99 Wellesley St W,43.66330031,-79.3904113
BP-29799,73 Queen's Park Cres E,43.665971748000004,-79.393500483
BP-29807,73 Queen's Park Cres E,43.665981771999995,-79.393527858
BP-29843,272 Augusta Ave,43.656697361000006,-79.402960603
BP-29888,560 Dundas St W,43.652676416000006,-79.399797586
BP-29899,71 Oxford St,43.655973518,-79.402657339
BP-29904,168 Baldwin St,43.654882258,-79.40030231
BP-29908,90 Nassau St,43.65502433100001,-79.403731592
BP-29942,376 Spadina Ave,43.655100726,-79.399228867
BP-29946,292 Spadina Ave,43.652919192,-79.398349564
BP-31217,14 Clinton St,43.654083523000004,-79.413713574
BP-31221,672 Dupont St,43.671565101000006,-79.422254084
BP-31230,286 Harbord St,43.661485061,-79.413784331
BP-31258,603 Markham St,43.664423143,-79.412134904
BP-31277,287 Harbord St,43.660522791999995,-79.414328708
BP-29776,78 Queen's Park,43.666204616,-79.393579238
BP-29825,670 Dundas St W,43.651854199,-79.4034648
BP-31702,220 Elizabeth St,43.660240187,-79.388109939
BP-31704,101 College St,43.660210164,-79.388303113
BP-31713,220 Elizabeth St,43.660228931000006,-79.388168262
BP-31720,101 College St,43.660028868000005,-79.389121347
BP-31728,671 University Ave,43.65997164,-79.38938488699999
BP-31711,68 College St,43.660849741999996,-79.38609255899999
BP-29859,184 Augusta Ave,43.653975391,-79.40187068
BP-29861,91 Bellevue Ave,43.656229146,-79.404075404
BP-29896,71 Nassau St,43.655078755,-79.402745452
BP-29911,562 Dundas St W,43.65256102399999,-79.40002870800001
BP-29918,562 Dundas St W,43.652566958,-79.400004919
BP-30397,299 Harbord St,43.660269935,-79.415563252
BP-30398,293A Harbord St,43.660309477,-79.415364042
BP-30400,608 Markham St,43.664338688,-79.412282687
BP-30420,538 Manning Ave,43.660609208000004,-79.414754385
BP-30431,349A Harbord St,43.65913741399999,-79.421023981
BP-30447,603 Markham St,43.664411228999995,-79.41212672
BP-32423,16 Russell St,43.660213171,-79.398267323
BP-32488,563 Spadina Cres,43.660266039,-79.400267295
BP-32565,100 Bloor St E,43.67114579,-79.384411882
BP-32579,789 Yonge St,43.671431874,-79.386713516
BP-32591,120 Bloor St E,43.671282226,-79.384327677
BP-32595,773 Yonge St,43.671306346,-79.38684211399999
BP-32600,10 Bellair St,43.669721653,-79.390759768
BP-34736,170 Brunswick Ave,43.662369221000006,-79.406186759
BP-34750,440 College St,43.656690328,-79.40768599
BP-32622,70 Cumberland St,43.670773499999996,-79.389802308
BP-32624,70 Cumberland St,43.670823626,-79.389829689
BP-32627,1278 Bay St,43.671600313999996,-79.390390668
BP-32648,75 Scollard St,43.67197431100001,-79.39106366600001
BP-34770,3 Borden St,43.657149483000005,-79.405148678
BP-34777,179 Major St,43.662444519,-79.40468980600001
BP-34785,716 Bathurst St,43.663040336,-79.41046540100001
BP-34799,165 Brunswick Ave,43.662233212,-79.40581266
BP-34800,340 College St,43.657677888,-79.40292921
BP-23077,12 Elm St,43.65777127,-79.382477139
BP-23083,38 Elm St,43.657593125,-79.38332738
BP-21010,60 Murray St,43.658003415,-79.39131051300001
BP-21020,235 Mc Caul St,43.657869623,-79.392860048
BP-27296,115 Cumberland St,43.670209226000004,-79.391306574
BP-27297,115 Cumberland St,43.67013663,-79.391642046
BP-20045,1168A Bay St,43.66892072899999,-79.389262885
BP-20047,1132 Bay St,43.668510686000005,-79.389094735
BP-20057,44 Charles St W,43.668749663999996,-79.38896317
BP-20069,55 Bloor St W,43.669147147,-79.389111929
BP-21787,57 Grenville St,43.66132580399999,-79.386149632
BP-23540,4 Edward St,43.656996553,-79.381579832
BP-23571,110 Elm St,43.65696375,-79.38897321399999
BP-23579,4 Edward St,43.657013878,-79.381498327
BP-23589,500 University Ave,43.655391916999996,-79.388828167
BP-23613,525 University Ave,43.65606008100001,-79.388584765
BP-23615,585 University Ave,43.657865419,-79.389370712
BP-22394,27 College St,43.661010646,-79.384450839
BP-22427,777 Bay St,43.660940806000006,-79.384789828
BP-22436,27 College St,43.661026488000005,-79.384370383
BP-22460,777 Bay St,43.660824678000004,-79.385307092
BP-22482,126 Edward St,43.655857576,-79.387099731
BP-22494,150 Gerrard St W,43.65804404399999,-79.387656531
BP-22513,200 Elizabeth St,43.659224643,-79.386927082
BP-22515,123 Edward St,43.655685546,-79.38713697
BP-22528,90 Gerrard St W,43.658596045,-79.386478132
BP-22530,123 Edward St,43.655843501999996,-79.38643638100001
BP-22579,110 Elm St,43.656517982,-79.388328319
BP-22599,730 Bay St,43.65907184899999,-79.385684339
BP-22602,88 Elm St,43.65697988,-79.386204227
BP-22604,110 Elm St,43.656702248,-79.387558343
BP-22609,730 Bay St,43.659079064,-79.385651772
BP-27346,185 College St,43.658917473,-79.39442418
BP-27357,393 Spadina Ave,43.656437393000004,-79.39923823
BP-27361,287 Spadina Ave,43.653199191000006,-79.397957225
BP-27373,337 Spadina Ave,43.654905998000004,-79.398500393
BP-27392,183 College St,43.658941035,-79.394326068
BP-27398,349 Spadina Ave,43.655285973000005,-79.398752524
BP-27550,340 Spadina Ave,43.654167987,-79.398729678
BP-27551,356 Spadina Ave,43.654602733000004,-79.398896188
BP-27558,294-296 Spadina Ave,43.653131028000004,-79.398305848
BP-27592,6 Oxford St,43.656926693,-79.399827605
BP-27607,214-220 College St,43.658714487,-79.396654303
BP-27624,184 College St,43.659071556,-79.394495296
BP-27626,368 Spadina Ave,43.654825465,-79.398979434
BP-27656,214 College St,43.658578479,-79.397007028
BP-27669,184-200 College St,43.658948141,-79.395062869
BP-27685,222 College St,43.658644516,-79.397271979
BP-27693,460 Spadina Ave,43.657420161000005,-79.40001809399999
BP-27704,637 College St,43.65488148,-79.415202153
BP-27736,534 College St,43.655881145,-79.4110704
BP-27738,637 College St,43.654871196,-79.41533717899999
BP-27745,644 College St,43.65511182,-79.415827047
BP-27747,637 College St,43.654889151000006,-79.41512907100001
BP-27754,496 College St,43.656147177,-79.409780713
BP-27755,634 College St,43.655181636,-79.41679862699999
BP-27767,562 College St,43.655620574,-79.412345481
BP-27788,766 College St,43.655071625,-79.420252749
BP-27791,460 Manning Ave,43.657711371000005,-79.413586018
BP-27822,492 College St,43.656160822,-79.409705227
BP-27834,750 College St,43.655137835,-79.419573675
BP-22074,222 St Patrick St,43.655795068,-79.390773372
BP-22076,522 University Ave,43.65567068399999,-79.389531471
BP-22001,19 Orde St,43.658079063,-79.391343991
BP-22007,182 Mc Caul St,43.65653675,-79.392455783
BP-22045,176 Elm St,43.65630200100001,-79.390620856
BP-22051,176 Elm St,43.65640052,-79.390645087
BP-22109,20 Baldwin St,43.656140833,-79.39310755300001
BP-22114,23 Baldwin St,43.656018678,-79.393083006
BP-22145,16 Baldwin St,43.656207171000005,-79.392788592
BP-33040,36 Madison Ave,43.668885097,-79.40352878600001
BP-33041,190 Dupont St,43.67556887600001,-79.404035105
BP-33054,248 Dupont St,43.675162482,-79.406062307
BP-33065,732 Spadina Ave,43.665559169,-79.403257443
BP-35222,252 Mc Caul St,43.65846951100001,-79.39308100000001
BP-35228,263 Mc Caul St,43.658675439,-79.393167457
BP-34228,175 Cumberland St,43.669610207,-79.394179583
BP-34236,1221 Bay St,43.670584315,-79.389553426
BP-34248,29 Bellair St,43.671136696000005,-79.391006445
BP-34252,4A Cumberland St,43.671087905,-79.387441083
BP-34269,32 Cumberland St,43.670881238,-79.388428597
BP-34277,99 Yorkville Ave,43.670913913999996,-79.392079634
BP-34279,50 Bloor St W,43.670772793000005,-79.388661493
BP-34307,140 St George St,43.665237684,-79.399637998
BP-34308,140 St George St,43.665291419,-79.399362287
BP-34316,140 St George St,43.665287113999995,-79.399376174
BP-34317,398 Huron St,43.66556365,-79.40097041
BP-34326,140 St George St,43.665156266000004,-79.40002357899999
BP-32279,890 Yonge St,43.673482651,-79.388192368
BP-34359,140 St George St,43.665225688,-79.399685507
BP-34380,100 St George St,43.66219868,-79.399578823
BP-34381,86 Harbord St,43.662966167,-79.402872973
BP-34388,55 Harbord St,43.663084808,-79.401674841
BP-34392,246 Bloor St W,43.66843893,-79.397671036
BP-34401,246 Bloor St W,43.668314351999996,-79.397617625
BP-34415,320 Huron St,43.662899232,-79.399890045
BP-32419,510 Spadina Ave,43.658723617,-79.40053992
BP-32430,22 Russell St,43.660099371,-79.398927149
BP-32439,264 College St,43.65812235600001,-79.399902879
BP-32444,33 Russell St,43.659850969,-79.399492664
BP-32487,46 St George St,43.660292648,-79.397426956
BP-32490,44 St George St,43.660285533999996,-79.397460591
BP-32494,268 College St,43.658137411000006,-79.40030133100001
BP-32497,268 College St,43.658119924,-79.400294481
BP-32557,100 Bloor St E,43.671060086000004,-79.384381759
BP-32578,810 Church St,43.672043238,-79.38519106
BP-32605,21 Hazelton Ave,43.671539663000004,-79.39318196100001
BP-34761,130 Harbord St,43.662614073,-79.404573183
BP-32632,10 Bellair St,43.66960782899999,-79.390715612
BP-32635,1310 Bay St,43.672803148999996,-79.39087963899999
BP-32637,121 Scollard St,43.671621717,-79.392765151
BP-34028,266 Dupont St,43.675028695,-79.406684393
BP-34029,266 Dupont St,43.675002018,-79.40677039
BP-34043,248 Dupont St,43.675168885,-79.40600618399999
BP-34044,215 Madison Ave,43.675070733000005,-79.405765788
BP-34135,742 Bathurst St,43.66395245100001,-79.410830484
BP-34147,483 Bloor St W,43.66571206,-79.407434567
BP-34150,483 Bloor St W,43.665784687,-79.40746252699999
BP-34762,693 Bathurst St,43.663495475,-79.410443806
BP-34763,147 Harbord St,43.662117803,-79.406439779
BP-34771,3 Borden St,43.657152581999995,-79.405133679
BP-34790,162 Major St,43.662380321,-79.404844575
BP-34810,81 Harbord St,43.662770076,-79.403174459
BP-32961,330 St George St,43.675456608000005,-79.403763927
BP-32965,631 Spadina Ave,43.66330439,-79.402012789
